timestamp,event_type,value
1745418784.8220167,tick,"{'v1': 1753, 'v2': 3506, 'v3': 5259}"
1745418784.82202,tick,"{'v1': 1754, 'v2': 3508, 'v3': 5262}"
1745418784.8220236,tick,"{'v1': 1755, 'v2': 3510, 'v3': 5265}"
1745418784.822027,tick,"{'v1': 1756, 'v2': 3512, 'v3': 5268}"
1745418784.8220305,tick,"{'v1': 1757, 'v2': 3514, 'v3': 5271}"
1745418784.822034,tick,"{'v1': 1758, 'v2': 3516, 'v3': 5274}"
1745418784.8220375,tick,"{'v1': 1759, 'v2': 3518, 'v3': 5277}"
1745418784.822041,tick,"{'v1': 1760, 'v2': 3520, 'v3': 5280}"
1745418784.8220444,tick,"{'v1': 1761, 'v2': 3522, 'v3': 5283}"
1745418784.822048,tick,"{'v1': 1762, 'v2': 3524, 'v3': 5286}"
1745418784.8220513,tick,"{'v1': 1763, 'v2': 3526, 'v3': 5289}"
1745418784.8220549,tick,"{'v1': 1764, 'v2': 3528, 'v3': 5292}"
1745418784.8220584,tick,"{'v1': 1765, 'v2': 3530, 'v3': 5295}"
1745418784.8220618,tick,"{'v1': 1766, 'v2': 3532, 'v3': 5298}"
1745418784.8220654,tick,"{'v1': 1767, 'v2': 3534, 'v3': 5301}"
1745418784.8220687,tick,"{'v1': 1768, 'v2': 3536, 'v3': 5304}"
1745418784.8220723,tick,"{'v1': 1769, 'v2': 3538, 'v3': 5307}"
1745418784.8220758,tick,"{'v1': 1770, 'v2': 3540, 'v3': 5310}"
1745418784.8220792,tick,"{'v1': 1771, 'v2': 3542, 'v3': 5313}"
1745418784.8220828,tick,"{'v1': 1772, 'v2': 3544, 'v3': 5316}"
1745418784.8220863,tick,"{'v1': 1773, 'v2': 3546, 'v3': 5319}"
1745418784.8220897,tick,"{'v1': 1774, 'v2': 3548, 'v3': 5322}"
1745418784.8220932,tick,"{'v1': 1775, 'v2': 3550, 'v3': 5325}"
1745418784.8220966,tick,"{'v1': 1776, 'v2': 3552, 'v3': 5328}"
1745418784.8221002,tick,"{'v1': 1777, 'v2': 3554, 'v3': 5331}"
1745418784.8221037,tick,"{'v1': 1778, 'v2': 3556, 'v3': 5334}"
1745418784.822107,tick,"{'v1': 1779, 'v2': 3558, 'v3': 5337}"
1745418784.8221107,tick,"{'v1': 1780, 'v2': 3560, 'v3': 5340}"
1745418784.822114,tick,"{'v1': 1781, 'v2': 3562, 'v3': 5343}"
1745418784.8221176,tick,"{'v1': 1782, 'v2': 3564, 'v3': 5346}"
1745418784.8221211,tick,"{'v1': 1783, 'v2': 3566, 'v3': 5349}"
1745418784.8221245,tick,"{'v1': 1784, 'v2': 3568, 'v3': 5352}"
1745418784.8221283,tick,"{'v1': 1785, 'v2': 3570, 'v3': 5355}"
1745418784.8221316,tick,"{'v1': 1786, 'v2': 3572, 'v3': 5358}"
1745418784.8221352,tick,"{'v1': 1787, 'v2': 3574, 'v3': 5361}"
1745418784.8221385,tick,"{'v1': 1788, 'v2': 3576, 'v3': 5364}"
1745418784.822142,tick,"{'v1': 1789, 'v2': 3578, 'v3': 5367}"
1745418784.8221455,tick,"{'v1': 1790, 'v2': 3580, 'v3': 5370}"
1745418784.822149,tick,"{'v1': 1791, 'v2': 3582, 'v3': 5373}"
1745418784.8221524,tick,"{'v1': 1792, 'v2': 3584, 'v3': 5376}"
1745418784.822156,tick,"{'v1': 1793, 'v2': 3586, 'v3': 5379}"
1745418784.8221593,tick,"{'v1': 1794, 'v2': 3588, 'v3': 5382}"
1745418784.8221629,tick,"{'v1': 1795, 'v2': 3590, 'v3': 5385}"
1745418784.8221662,tick,"{'v1': 1796, 'v2': 3592, 'v3': 5388}"
1745418784.8221698,tick,"{'v1': 1797, 'v2': 3594, 'v3': 5391}"
1745418784.822173,tick,"{'v1': 1798, 'v2': 3596, 'v3': 5394}"
1745418784.8221767,tick,"{'v1': 1799, 'v2': 3598, 'v3': 5397}"
1745418784.82218,tick,"{'v1': 1800, 'v2': 3600, 'v3': 5400}"
1745418784.8221836,tick,"{'v1': 1801, 'v2': 3602, 'v3': 5403}"
1745418784.8221872,tick,"{'v1': 1802, 'v2': 3604, 'v3': 5406}"
1745418784.8221905,tick,"{'v1': 1803, 'v2': 3606, 'v3': 5409}"
1745418784.822194,tick,"{'v1': 1804, 'v2': 3608, 'v3': 5412}"
1745418784.8221974,tick,"{'v1': 1805, 'v2': 3610, 'v3': 5415}"
1745418784.822201,tick,"{'v1': 1806, 'v2': 3612, 'v3': 5418}"
1745418784.8222044,tick,"{'v1': 1807, 'v2': 3614, 'v3': 5421}"
1745418784.822208,tick,"{'v1': 1808, 'v2': 3616, 'v3': 5424}"
1745418784.8222113,tick,"{'v1': 1809, 'v2': 3618, 'v3': 5427}"
1745418784.8222146,tick,"{'v1': 1810, 'v2': 3620, 'v3': 5430}"
1745418784.8222182,tick,"{'v1': 1811, 'v2': 3622, 'v3': 5433}"
1745418784.8222218,tick,"{'v1': 1812, 'v2': 3624, 'v3': 5436}"
1745418784.822225,tick,"{'v1': 1813, 'v2': 3626, 'v3': 5439}"
1745418784.8222287,tick,"{'v1': 1814, 'v2': 3628, 'v3': 5442}"
1745418784.822232,tick,"{'v1': 1815, 'v2': 3630, 'v3': 5445}"
1745418784.8222353,tick,"{'v1': 1816, 'v2': 3632, 'v3': 5448}"
1745418784.822239,tick,"{'v1': 1817, 'v2': 3634, 'v3': 5451}"
1745418784.8222425,tick,"{'v1': 1818, 'v2': 3636, 'v3': 5454}"
1745418784.8222458,tick,"{'v1': 1819, 'v2': 3638, 'v3': 5457}"
1745418784.8222494,tick,"{'v1': 1820, 'v2': 3640, 'v3': 5460}"
1745418784.8222528,tick,"{'v1': 1821, 'v2': 3642, 'v3': 5463}"
1745418784.8222563,tick,"{'v1': 1822, 'v2': 3644, 'v3': 5466}"
1745418784.8222597,tick,"{'v1': 1823, 'v2': 3646, 'v3': 5469}"
1745418784.8222632,tick,"{'v1': 1824, 'v2': 3648, 'v3': 5472}"
1745418784.8222668,tick,"{'v1': 1825, 'v2': 3650, 'v3': 5475}"
1745418784.8222702,tick,"{'v1': 1826, 'v2': 3652, 'v3': 5478}"
1745418784.8222737,tick,"{'v1': 1827, 'v2': 3654, 'v3': 5481}"
1745418784.822277,tick,"{'v1': 1828, 'v2': 3656, 'v3': 5484}"
1745418784.8222806,tick,"{'v1': 1829, 'v2': 3658, 'v3': 5487}"
1745418784.8222842,tick,"{'v1': 1830, 'v2': 3660, 'v3': 5490}"
1745418784.8222876,tick,"{'v1': 1831, 'v2': 3662, 'v3': 5493}"
1745418784.8222911,tick,"{'v1': 1832, 'v2': 3664, 'v3': 5496}"
1745418784.8222945,tick,"{'v1': 1833, 'v2': 3666, 'v3': 5499}"
1745418784.8222978,tick,"{'v1': 1834, 'v2': 3668, 'v3': 5502}"
1745418784.8223014,tick,"{'v1': 1835, 'v2': 3670, 'v3': 5505}"
1745418784.822305,tick,"{'v1': 1836, 'v2': 3672, 'v3': 5508}"
1745418784.8223143,tick,"{'v1': 1837, 'v2': 3674, 'v3': 5511}"
1745418784.8223183,tick,"{'v1': 1838, 'v2': 3676, 'v3': 5514}"
1745418784.8223217,tick,"{'v1': 1839, 'v2': 3678, 'v3': 5517}"
1745418784.8223252,tick,"{'v1': 1840, 'v2': 3680, 'v3': 5520}"
1745418784.8223288,tick,"{'v1': 1841, 'v2': 3682, 'v3': 5523}"
1745418784.8223324,tick,"{'v1': 1842, 'v2': 3684, 'v3': 5526}"
1745418784.8223357,tick,"{'v1': 1843, 'v2': 3686, 'v3': 5529}"
1745418784.8223393,tick,"{'v1': 1844, 'v2': 3688, 'v3': 5532}"
1745418784.8223426,tick,"{'v1': 1845, 'v2': 3690, 'v3': 5535}"
1745418784.8223462,tick,"{'v1': 1846, 'v2': 3692, 'v3': 5538}"
1745418784.8223495,tick,"{'v1': 1847, 'v2': 3694, 'v3': 5541}"
1745418784.8223531,tick,"{'v1': 1848, 'v2': 3696, 'v3': 5544}"
1745418784.8223565,tick,"{'v1': 1849, 'v2': 3698, 'v3': 5547}"
1745418784.82236,tick,"{'v1': 1850, 'v2': 3700, 'v3': 5550}"
1745418784.8223634,tick,"{'v1': 1851, 'v2': 3702, 'v3': 5553}"
1745418784.822367,tick,"{'v1': 1852, 'v2': 3704, 'v3': 5556}"
1745418784.8223703,tick,"{'v1': 1853, 'v2': 3706, 'v3': 5559}"
1745418784.8223739,tick,"{'v1': 1854, 'v2': 3708, 'v3': 5562}"
1745418784.8223772,tick,"{'v1': 1855, 'v2': 3710, 'v3': 5565}"
1745418784.8223808,tick,"{'v1': 1856, 'v2': 3712, 'v3': 5568}"
1745418784.8223844,tick,"{'v1': 1857, 'v2': 3714, 'v3': 5571}"
1745418784.822388,tick,"{'v1': 1858, 'v2': 3716, 'v3': 5574}"
1745418784.8223913,tick,"{'v1': 1859, 'v2': 3718, 'v3': 5577}"
1745418784.8223948,tick,"{'v1': 1860, 'v2': 3720, 'v3': 5580}"
1745418784.8223982,tick,"{'v1': 1861, 'v2': 3722, 'v3': 5583}"
1745418784.8224018,tick,"{'v1': 1862, 'v2': 3724, 'v3': 5586}"
1745418784.822405,tick,"{'v1': 1863, 'v2': 3726, 'v3': 5589}"
1745418784.8224087,tick,"{'v1': 1864, 'v2': 3728, 'v3': 5592}"
1745418784.822412,tick,"{'v1': 1865, 'v2': 3730, 'v3': 5595}"
1745418784.8224156,tick,"{'v1': 1866, 'v2': 3732, 'v3': 5598}"
1745418784.822419,tick,"{'v1': 1867, 'v2': 3734, 'v3': 5601}"
1745418784.8224225,tick,"{'v1': 1868, 'v2': 3736, 'v3': 5604}"
1745418784.8224258,tick,"{'v1': 1869, 'v2': 3738, 'v3': 5607}"
1745418784.8224294,tick,"{'v1': 1870, 'v2': 3740, 'v3': 5610}"
1745418784.8224328,tick,"{'v1': 1871, 'v2': 3742, 'v3': 5613}"
1745418784.8224363,tick,"{'v1': 1872, 'v2': 3744, 'v3': 5616}"
1745418784.82244,tick,"{'v1': 1873, 'v2': 3746, 'v3': 5619}"
1745418784.8224432,tick,"{'v1': 1874, 'v2': 3748, 'v3': 5622}"
1745418784.8224468,tick,"{'v1': 1875, 'v2': 3750, 'v3': 5625}"
1745418784.8224502,tick,"{'v1': 1876, 'v2': 3752, 'v3': 5628}"
1745418784.8224535,tick,"{'v1': 1877, 'v2': 3754, 'v3': 5631}"
1745418784.822457,tick,"{'v1': 1878, 'v2': 3756, 'v3': 5634}"
1745418784.8224604,tick,"{'v1': 1879, 'v2': 3758, 'v3': 5637}"
1745418784.822464,tick,"{'v1': 1880, 'v2': 3760, 'v3': 5640}"
1745418784.8224673,tick,"{'v1': 1881, 'v2': 3762, 'v3': 5643}"
1745418784.822471,tick,"{'v1': 1882, 'v2': 3764, 'v3': 5646}"
1745418784.8224742,tick,"{'v1': 1883, 'v2': 3766, 'v3': 5649}"
1745418784.8224778,tick,"{'v1': 1884, 'v2': 3768, 'v3': 5652}"
1745418784.8224814,tick,"{'v1': 1885, 'v2': 3770, 'v3': 5655}"
1745418784.8224847,tick,"{'v1': 1886, 'v2': 3772, 'v3': 5658}"
1745418784.822488,tick,"{'v1': 1887, 'v2': 3774, 'v3': 5661}"
1745418784.8224916,tick,"{'v1': 1888, 'v2': 3776, 'v3': 5664}"
1745418784.822495,tick,"{'v1': 1889, 'v2': 3778, 'v3': 5667}"
1745418784.8224986,tick,"{'v1': 1890, 'v2': 3780, 'v3': 5670}"
1745418784.8225021,tick,"{'v1': 1891, 'v2': 3782, 'v3': 5673}"
1745418784.8225055,tick,"{'v1': 1892, 'v2': 3784, 'v3': 5676}"
1745418784.822509,tick,"{'v1': 1893, 'v2': 3786, 'v3': 5679}"
1745418784.8225126,tick,"{'v1': 1894, 'v2': 3788, 'v3': 5682}"
1745418784.822516,tick,"{'v1': 1895, 'v2': 3790, 'v3': 5685}"
1745418784.8225195,tick,"{'v1': 1896, 'v2': 3792, 'v3': 5688}"
1745418784.8225229,tick,"{'v1': 1897, 'v2': 3794, 'v3': 5691}"
1745418784.8225262,tick,"{'v1': 1898, 'v2': 3796, 'v3': 5694}"
1745418784.8225298,tick,"{'v1': 1899, 'v2': 3798, 'v3': 5697}"
1745418784.8225334,tick,"{'v1': 1900, 'v2': 3800, 'v3': 5700}"
1745418784.8225367,tick,"{'v1': 1901, 'v2': 3802, 'v3': 5703}"
1745418784.8225403,tick,"{'v1': 1902, 'v2': 3804, 'v3': 5706}"
1745418784.8225436,tick,"{'v1': 1903, 'v2': 3806, 'v3': 5709}"
1745418784.8225472,tick,"{'v1': 1904, 'v2': 3808, 'v3': 5712}"
1745418784.8225508,tick,"{'v1': 1905, 'v2': 3810, 'v3': 5715}"
1745418784.822554,tick,"{'v1': 1906, 'v2': 3812, 'v3': 5718}"
1745418784.822574,tick,"{'v1': 1907, 'v2': 3814, 'v3': 5721}"
1745418784.822578,tick,"{'v1': 1908, 'v2': 3816, 'v3': 5724}"
1745418784.8225813,tick,"{'v1': 1909, 'v2': 3818, 'v3': 5727}"
1745418784.8225849,tick,"{'v1': 1910, 'v2': 3820, 'v3': 5730}"
1745418784.8225884,tick,"{'v1': 1911, 'v2': 3822, 'v3': 5733}"
1745418784.8225918,tick,"{'v1': 1912, 'v2': 3824, 'v3': 5736}"
1745418784.8225954,tick,"{'v1': 1913, 'v2': 3826, 'v3': 5739}"
1745418784.8225992,tick,"{'v1': 1914, 'v2': 3828, 'v3': 5742}"
1745418784.8226025,tick,"{'v1': 1915, 'v2': 3830, 'v3': 5745}"
1745418784.822606,tick,"{'v1': 1916, 'v2': 3832, 'v3': 5748}"
1745418784.8226094,tick,"{'v1': 1917, 'v2': 3834, 'v3': 5751}"
1745418784.822613,tick,"{'v1': 1918, 'v2': 3836, 'v3': 5754}"
1745418784.8226163,tick,"{'v1': 1919, 'v2': 3838, 'v3': 5757}"
1745418784.82262,tick,"{'v1': 1920, 'v2': 3840, 'v3': 5760}"
1745418784.8226233,tick,"{'v1': 1921, 'v2': 3842, 'v3': 5763}"
1745418784.8226268,tick,"{'v1': 1922, 'v2': 3844, 'v3': 5766}"
1745418784.8226302,tick,"{'v1': 1923, 'v2': 3846, 'v3': 5769}"
1745418784.8226337,tick,"{'v1': 1924, 'v2': 3848, 'v3': 5772}"
1745418784.8226373,tick,"{'v1': 1925, 'v2': 3850, 'v3': 5775}"
1745418784.8226407,tick,"{'v1': 1926, 'v2': 3852, 'v3': 5778}"
1745418784.8226442,tick,"{'v1': 1927, 'v2': 3854, 'v3': 5781}"
1745418784.8226476,tick,"{'v1': 1928, 'v2': 3856, 'v3': 5784}"
1745418784.8226511,tick,"{'v1': 1929, 'v2': 3858, 'v3': 5787}"
1745418784.8226547,tick,"{'v1': 1930, 'v2': 3860, 'v3': 5790}"
1745418784.822658,tick,"{'v1': 1931, 'v2': 3862, 'v3': 5793}"
1745418784.8226616,tick,"{'v1': 1932, 'v2': 3864, 'v3': 5796}"
1745418784.8226652,tick,"{'v1': 1933, 'v2': 3866, 'v3': 5799}"
1745418784.8226686,tick,"{'v1': 1934, 'v2': 3868, 'v3': 5802}"
1745418784.8226721,tick,"{'v1': 1935, 'v2': 3870, 'v3': 5805}"
1745418784.8226757,tick,"{'v1': 1936, 'v2': 3872, 'v3': 5808}"
1745418784.822679,tick,"{'v1': 1937, 'v2': 3874, 'v3': 5811}"
1745418784.8226824,tick,"{'v1': 1938, 'v2': 3876, 'v3': 5814}"
1745418784.822686,tick,"{'v1': 1939, 'v2': 3878, 'v3': 5817}"
1745418784.8226895,tick,"{'v1': 1940, 'v2': 3880, 'v3': 5820}"
1745418784.8226929,tick,"{'v1': 1941, 'v2': 3882, 'v3': 5823}"
1745418784.8226964,tick,"{'v1': 1942, 'v2': 3884, 'v3': 5826}"
1745418784.8227,tick,"{'v1': 1943, 'v2': 3886, 'v3': 5829}"
1745418784.8227034,tick,"{'v1': 1944, 'v2': 3888, 'v3': 5832}"
1745418784.8227067,tick,"{'v1': 1945, 'v2': 3890, 'v3': 5835}"
1745418784.8227103,tick,"{'v1': 1946, 'v2': 3892, 'v3': 5838}"
1745418784.8227139,tick,"{'v1': 1947, 'v2': 3894, 'v3': 5841}"
1745418784.8227174,tick,"{'v1': 1948, 'v2': 3896, 'v3': 5844}"
1745418784.8227208,tick,"{'v1': 1949, 'v2': 3898, 'v3': 5847}"
1745418784.822724,tick,"{'v1': 1950, 'v2': 3900, 'v3': 5850}"
1745418784.8227277,tick,"{'v1': 1951, 'v2': 3902, 'v3': 5853}"
1745418784.822731,tick,"{'v1': 1952, 'v2': 3904, 'v3': 5856}"
1745418784.8227346,tick,"{'v1': 1953, 'v2': 3906, 'v3': 5859}"
1745418784.822738,tick,"{'v1': 1954, 'v2': 3908, 'v3': 5862}"
1745418784.8227413,tick,"{'v1': 1955, 'v2': 3910, 'v3': 5865}"
1745418784.8227448,tick,"{'v1': 1956, 'v2': 3912, 'v3': 5868}"
1745418784.8227484,tick,"{'v1': 1957, 'v2': 3914, 'v3': 5871}"
1745418784.8227518,tick,"{'v1': 1958, 'v2': 3916, 'v3': 5874}"
1745418784.8227553,tick,"{'v1': 1959, 'v2': 3918, 'v3': 5877}"
1745418784.8227587,tick,"{'v1': 1960, 'v2': 3920, 'v3': 5880}"
1745418784.822762,tick,"{'v1': 1961, 'v2': 3922, 'v3': 5883}"
1745418784.8227656,tick,"{'v1': 1962, 'v2': 3924, 'v3': 5886}"
1745418784.822769,tick,"{'v1': 1963, 'v2': 3926, 'v3': 5889}"
1745418784.8227725,tick,"{'v1': 1964, 'v2': 3928, 'v3': 5892}"
1745418784.8227758,tick,"{'v1': 1965, 'v2': 3930, 'v3': 5895}"
1745418784.8227837,tick,"{'v1': 1966, 'v2': 3932, 'v3': 5898}"
1745418784.8227878,tick,"{'v1': 1967, 'v2': 3934, 'v3': 5901}"
1745418784.8227913,tick,"{'v1': 1968, 'v2': 3936, 'v3': 5904}"
1745418784.822795,tick,"{'v1': 1969, 'v2': 3938, 'v3': 5907}"
1745418784.8227985,tick,"{'v1': 1970, 'v2': 3940, 'v3': 5910}"
1745418784.8228018,tick,"{'v1': 1971, 'v2': 3942, 'v3': 5913}"
1745418784.8228054,tick,"{'v1': 1972, 'v2': 3944, 'v3': 5916}"
1745418784.8228087,tick,"{'v1': 1973, 'v2': 3946, 'v3': 5919}"
1745418784.8228123,tick,"{'v1': 1974, 'v2': 3948, 'v3': 5922}"
1745418784.822816,tick,"{'v1': 1975, 'v2': 3950, 'v3': 5925}"
1745418784.8228192,tick,"{'v1': 1976, 'v2': 3952, 'v3': 5928}"
1745418784.8228228,tick,"{'v1': 1977, 'v2': 3954, 'v3': 5931}"
1745418784.8228261,tick,"{'v1': 1978, 'v2': 3956, 'v3': 5934}"
1745418784.8228297,tick,"{'v1': 1979, 'v2': 3958, 'v3': 5937}"
1745418784.8228333,tick,"{'v1': 1980, 'v2': 3960, 'v3': 5940}"
1745418784.8228366,tick,"{'v1': 1981, 'v2': 3962, 'v3': 5943}"
1745418784.8228402,tick,"{'v1': 1982, 'v2': 3964, 'v3': 5946}"
1745418784.8228438,tick,"{'v1': 1983, 'v2': 3966, 'v3': 5949}"
1745418784.8228471,tick,"{'v1': 1984, 'v2': 3968, 'v3': 5952}"
1745418784.8228507,tick,"{'v1': 1985, 'v2': 3970, 'v3': 5955}"
1745418784.822854,tick,"{'v1': 1986, 'v2': 3972, 'v3': 5958}"
1745418784.8228576,tick,"{'v1': 1987, 'v2': 3974, 'v3': 5961}"
1745418784.822861,tick,"{'v1': 1988, 'v2': 3976, 'v3': 5964}"
1745418784.8228645,tick,"{'v1': 1989, 'v2': 3978, 'v3': 5967}"
1745418784.822868,tick,"{'v1': 1990, 'v2': 3980, 'v3': 5970}"
1745418784.8228714,tick,"{'v1': 1991, 'v2': 3982, 'v3': 5973}"
1745418784.8228748,tick,"{'v1': 1992, 'v2': 3984, 'v3': 5976}"
1745418784.8228784,tick,"{'v1': 1993, 'v2': 3986, 'v3': 5979}"
1745418784.8228817,tick,"{'v1': 1994, 'v2': 3988, 'v3': 5982}"
1745418784.8228853,tick,"{'v1': 1995, 'v2': 3990, 'v3': 5985}"
1745418784.8228886,tick,"{'v1': 1996, 'v2': 3992, 'v3': 5988}"
1745418784.8228922,tick,"{'v1': 1997, 'v2': 3994, 'v3': 5991}"
1745418784.8228955,tick,"{'v1': 1998, 'v2': 3996, 'v3': 5994}"
1745418784.822899,tick,"{'v1': 1999, 'v2': 3998, 'v3': 5997}"
1745418784.8229024,tick,"{'v1': 2000, 'v2': 4000, 'v3': 6000}"
1745418784.822906,tick,"{'v1': 2001, 'v2': 4002, 'v3': 6003}"
1745418784.8229096,tick,"{'v1': 2002, 'v2': 4004, 'v3': 6006}"
1745418784.822913,tick,"{'v1': 2003, 'v2': 4006, 'v3': 6009}"
1745418784.8229165,tick,"{'v1': 2004, 'v2': 4008, 'v3': 6012}"
1745418784.8229198,tick,"{'v1': 2005, 'v2': 4010, 'v3': 6015}"
1745418784.8229234,tick,"{'v1': 2006, 'v2': 4012, 'v3': 6018}"
1745418784.822927,tick,"{'v1': 2007, 'v2': 4014, 'v3': 6021}"
1745418784.8229303,tick,"{'v1': 2008, 'v2': 4016, 'v3': 6024}"
1745418784.822934,tick,"{'v1': 2009, 'v2': 4018, 'v3': 6027}"
1745418784.8229373,tick,"{'v1': 2010, 'v2': 4020, 'v3': 6030}"
1745418784.8229406,tick,"{'v1': 2011, 'v2': 4022, 'v3': 6033}"
1745418784.8229442,tick,"{'v1': 2012, 'v2': 4024, 'v3': 6036}"
1745418784.8229477,tick,"{'v1': 2013, 'v2': 4026, 'v3': 6039}"
1745418784.822951,tick,"{'v1': 2014, 'v2': 4028, 'v3': 6042}"
1745418784.8229544,tick,"{'v1': 2015, 'v2': 4030, 'v3': 6045}"
1745418784.822958,tick,"{'v1': 2016, 'v2': 4032, 'v3': 6048}"
1745418784.8229613,tick,"{'v1': 2017, 'v2': 4034, 'v3': 6051}"
1745418784.822965,tick,"{'v1': 2018, 'v2': 4036, 'v3': 6054}"
1745418784.8229685,tick,"{'v1': 2019, 'v2': 4038, 'v3': 6057}"
1745418784.8229718,tick,"{'v1': 2020, 'v2': 4040, 'v3': 6060}"
1745418784.8229752,tick,"{'v1': 2021, 'v2': 4042, 'v3': 6063}"
1745418784.8229787,tick,"{'v1': 2022, 'v2': 4044, 'v3': 6066}"
1745418784.822982,tick,"{'v1': 2023, 'v2': 4046, 'v3': 6069}"
1745418784.8229856,tick,"{'v1': 2024, 'v2': 4048, 'v3': 6072}"
1745418784.8229892,tick,"{'v1': 2025, 'v2': 4050, 'v3': 6075}"
1745418784.8229926,tick,"{'v1': 2026, 'v2': 4052, 'v3': 6078}"
1745418784.822996,tick,"{'v1': 2027, 'v2': 4054, 'v3': 6081}"
1745418784.8229995,tick,"{'v1': 2028, 'v2': 4056, 'v3': 6084}"
1745418784.823003,tick,"{'v1': 2029, 'v2': 4058, 'v3': 6087}"
1745418784.8230066,tick,"{'v1': 2030, 'v2': 4060, 'v3': 6090}"
1745418784.8230102,tick,"{'v1': 2031, 'v2': 4062, 'v3': 6093}"
1745418784.8230135,tick,"{'v1': 2032, 'v2': 4064, 'v3': 6096}"
1745418784.823017,tick,"{'v1': 2033, 'v2': 4066, 'v3': 6099}"
1745418784.8230205,tick,"{'v1': 2034, 'v2': 4068, 'v3': 6102}"
1745418784.823024,tick,"{'v1': 2035, 'v2': 4070, 'v3': 6105}"
1745418784.8230274,tick,"{'v1': 2036, 'v2': 4072, 'v3': 6108}"
1745418784.823031,tick,"{'v1': 2037, 'v2': 4074, 'v3': 6111}"
1745418784.8230343,tick,"{'v1': 2038, 'v2': 4076, 'v3': 6114}"
1745418784.8230379,tick,"{'v1': 2039, 'v2': 4078, 'v3': 6117}"
1745418784.8230412,tick,"{'v1': 2040, 'v2': 4080, 'v3': 6120}"
1745418784.8230448,tick,"{'v1': 2041, 'v2': 4082, 'v3': 6123}"
1745418784.8230484,tick,"{'v1': 2042, 'v2': 4084, 'v3': 6126}"
1745418784.823052,tick,"{'v1': 2043, 'v2': 4086, 'v3': 6129}"
1745418784.8230553,tick,"{'v1': 2044, 'v2': 4088, 'v3': 6132}"
1745418784.8230588,tick,"{'v1': 2045, 'v2': 4090, 'v3': 6135}"
1745418784.8230622,tick,"{'v1': 2046, 'v2': 4092, 'v3': 6138}"
1745418784.8230658,tick,"{'v1': 2047, 'v2': 4094, 'v3': 6141}"
1745418784.823069,tick,"{'v1': 2048, 'v2': 4096, 'v3': 6144}"
1745418784.8230727,tick,"{'v1': 2049, 'v2': 4098, 'v3': 6147}"
1745418784.823076,tick,"{'v1': 2050, 'v2': 4100, 'v3': 6150}"
1745418784.8230796,tick,"{'v1': 2051, 'v2': 4102, 'v3': 6153}"
1745418784.823083,tick,"{'v1': 2052, 'v2': 4104, 'v3': 6156}"
1745418784.8230865,tick,"{'v1': 2053, 'v2': 4106, 'v3': 6159}"
1745418784.8230898,tick,"{'v1': 2054, 'v2': 4108, 'v3': 6162}"
1745418784.8230934,tick,"{'v1': 2055, 'v2': 4110, 'v3': 6165}"
1745418784.8230968,tick,"{'v1': 2056, 'v2': 4112, 'v3': 6168}"
1745418784.8231003,tick,"{'v1': 2057, 'v2': 4114, 'v3': 6171}"
1745418784.823104,tick,"{'v1': 2058, 'v2': 4116, 'v3': 6174}"
1745418784.8231072,tick,"{'v1': 2059, 'v2': 4118, 'v3': 6177}"
1745418784.8231108,tick,"{'v1': 2060, 'v2': 4120, 'v3': 6180}"
1745418784.8231144,tick,"{'v1': 2061, 'v2': 4122, 'v3': 6183}"
1745418784.8231177,tick,"{'v1': 2062, 'v2': 4124, 'v3': 6186}"
1745418784.8231213,tick,"{'v1': 2063, 'v2': 4126, 'v3': 6189}"
1745418784.823125,tick,"{'v1': 2064, 'v2': 4128, 'v3': 6192}"
1745418784.8231282,tick,"{'v1': 2065, 'v2': 4130, 'v3': 6195}"
1745418784.8231316,tick,"{'v1': 2066, 'v2': 4132, 'v3': 6198}"
1745418784.8231351,tick,"{'v1': 2067, 'v2': 4134, 'v3': 6201}"
1745418784.8231385,tick,"{'v1': 2068, 'v2': 4136, 'v3': 6204}"
1745418784.823142,tick,"{'v1': 2069, 'v2': 4138, 'v3': 6207}"
1745418784.8231454,tick,"{'v1': 2070, 'v2': 4140, 'v3': 6210}"
1745418784.823149,tick,"{'v1': 2071, 'v2': 4142, 'v3': 6213}"
1745418784.8231523,tick,"{'v1': 2072, 'v2': 4144, 'v3': 6216}"
1745418784.8231559,tick,"{'v1': 2073, 'v2': 4146, 'v3': 6219}"
1745418784.8231595,tick,"{'v1': 2074, 'v2': 4148, 'v3': 6222}"
1745418784.8231628,tick,"{'v1': 2075, 'v2': 4150, 'v3': 6225}"
1745418784.8231664,tick,"{'v1': 2076, 'v2': 4152, 'v3': 6228}"
1745418784.8231697,tick,"{'v1': 2077, 'v2': 4154, 'v3': 6231}"
1745418784.8231733,tick,"{'v1': 2078, 'v2': 4156, 'v3': 6234}"
1745418784.8231766,tick,"{'v1': 2079, 'v2': 4158, 'v3': 6237}"
1745418784.8231802,tick,"{'v1': 2080, 'v2': 4160, 'v3': 6240}"
1745418784.8231838,tick,"{'v1': 2081, 'v2': 4162, 'v3': 6243}"
1745418784.823187,tick,"{'v1': 2082, 'v2': 4164, 'v3': 6246}"
1745418784.8231905,tick,"{'v1': 2083, 'v2': 4166, 'v3': 6249}"
1745418784.823194,tick,"{'v1': 2084, 'v2': 4168, 'v3': 6252}"
1745418784.8231974,tick,"{'v1': 2085, 'v2': 4170, 'v3': 6255}"
1745418784.823201,tick,"{'v1': 2086, 'v2': 4172, 'v3': 6258}"
